0,1,2,3,4
-141.7565,-33.3322,1.0,2.98398,0.9283362
-141.9668,-39.100429999999996,1.0,12.50005,0.6400888000000001
-147.8587,-49.72874,1.0,20.92372,0.3078955
-161.1685,-61.95995,1.0,27.31568,0.04056265
-151.4467,-75.48803000000001,1.0,26.6907,0.3792034
-129.638,-74.56268,1.0,32.5017,0.1903406
-112.4773,-92.93151,1.0,37.6513,0.1864794
-116.9723,-120.6147,1.0,41.146359999999994,0.28914320000000004
-143.3584,-130.1092,1.0,33.248329999999996,-2.013852
-151.2134,-117.6541,1.0,11.19754,-1.770515
-147.1486,-112.2611,1.0,12.95996,0.5608972
-154.7224,-103.59200000000001,1.0,19.988570000000003,0.39615959999999995
-166.6679,-111.1972,1.0,23.67083,0.2017888
-165.6375,-131.2195,1.0,30.60473,0.4993143
-167.4851,-156.3754,1.0,37.45625,0.2304745
-167.0749,-186.5828,1.0,43.759840000000004,0.20925760000000002
-169.6087,-221.1236,1.0,49.737320000000004,0.4462504
-164.1163,-251.9413,1.0,36.060759999999995,-0.0456247
-139.9611,-255.5794,1.0,35.92535,0.2028262
-126.5235,-232.75799999999998,1.0,38.58075,0.22985540000000002
-130.4384,-203.1055,1.0,41.23453,-0.1336763
-115.8488,-179.8685,1.0,30.992559999999997,-1.315416
-102.1159,-185.5924,1.0,15.57489,-1.4518950000000002
-106.6305,-188.6621,1.0,9.058977,0.5935199000000001
-110.3292,-196.6212,1.0,16.693070000000002,0.27727179999999996
-106.8337,-211.4162,1.0,24.331789999999998,0.5186542000000001
-108.9544,-231.9613,1.0,31.35646,0.45106949999999996
-101.9243,-255.6681,1.0,36.727920000000005,0.3696909
-78.14132,-271.1668,1.0,40.81152,0.03634448
-52.512130000000006,-258.9614,1.0,41.236129999999996,0.02453433
-50.9537,-228.6388,1.0,44.06162,0.2753462
-39.78569,-198.5825,1.0,46.2252,0.18094520000000003
-13.69534,-173.1637,1.0,52.14855,0.42680100000000004
7.87379,-141.2078,1.0,52.06783,-0.3218738
-3.854252,-106.8751,1.0,51.391040000000004,0.16234400000000002
-9.365273,-69.1348,1.0,54.18552,0.3963967
-6.2798099999999994,-27.446890000000003,1.0,58.768280000000004,0.18765379999999998
-5.359051,16.45386,1.0,56.390330000000006,-0.8388735999999999
-25.03949,43.77202,1.0,40.3091,-0.7085832
-55.24717,42.34831,1.0,43.641009999999994,0.2172665
-89.57378,37.89656,1.0,49.76277,0.4306702
-126.2589,38.73169,1.0,43.85801,-0.5071983
-147.6484,22.1282,1.0,38.25732,0.08983433
-149.3015,-8.236427,1.0,44.23392,0.4733504
-149.0712,-42.78679,2.0,45.776109999999996,-1.24414
-167.2191,-60.63081999999999,2.0,25.9547,-0.8510907
-172.238,-60.49823000000001,2.0,7.336405,0.31590029999999997
-170.6457,-63.633359999999996,2.0,0.2407587,0.29962
-169.757,-60.1969,2.0,9.290295,0.28704040000000003
-161.9307,-61.5892,2.0,15.977770000000001,0.5440278000000001
-158.738,-75.52715,2.0,22.22823,0.13108370000000003
-141.1233,-79.34399,2.0,28.612920000000003,0.4843987
-119.2287,-85.98553000000001,2.0,34.05381,0.23287860000000002
-112.4208,-110.6904,2.0,37.956309999999995,0.22762280000000001
-131.6898,-129.5441,2.0,36.57323,-0.8440956000000001
-152.3003,-121.6637,2.0,31.43467,-0.05507091
-153.4266,-101.1203,2.0,26.31263,-0.1055515
-169.5213,-100.5789,2.0,25.85085,0.08143686
-170.8485,-121.0594,2.0,31.8434,0.5501958
-170.6216,-147.3759,2.0,39.09735,0.5007427
-170.1802,-178.8667,2.0,45.90469,0.23580079999999998
-170.91099999999997,-215.2931,2.0,52.341609999999996,0.45353649999999995
-165.396,-250.1922,2.0,41.84398,-0.23210540000000002
-138.8086,-255.6342,2.0,38.910070000000005,0.08035555
-125.3932,-230.9813,2.0,40.86908,0.2221794
-129.5355,-199.5081,2.0,43.5236,-1.234207
-114.6811,-179.5416,2.0,27.043870000000002,-0.8724556
-105.4225,-186.5188,2.0,11.64601,-0.1297858
-104.0363,-196.9998,2.0,19.11591,0.6038492
-100.9365,-213.28400000000002,2.0,26.45138,0.5084139
-106.9202,-234.757,2.0,33.596990000000005,0.1877644
-99.47211999999999,-259.7767,2.0,38.58721,0.3034909
-73.34406,-270.39599999999996,2.0,41.147090000000006,0.1482401
-49.25799,-253.5128,2.0,42.42279,0.1098479
-46.16077,-220.8086,2.0,47.301359999999995,0.30443020000000004
-30.27758,-188.9473,2.0,50.30038,0.3218703
-2.802019,-161.1194,2.0,55.543490000000006,0.1633552
5.200426,-125.743,2.0,43.13942,-0.9077795
-8.575796,-95.54003,2.0,47.58457,0.1640939
-9.568064,-58.31657,2.0,53.28845,0.42115169999999996
-8.731742,-16.87067,2.0,58.6337,0.4261903
-5.6647680000000005,22.49343,2.0,43.47599,-0.47183279999999994
-28.353859999999997,41.25549,2.0,42.831109999999995,0.16941689999999998
-62.34704,43.81162,2.0,49.293279999999996,0.48328109999999996
-101.1999,46.013220000000004,2.0,55.41656,0.20045970000000002
