0,1,2,3,4
-141.7548,-33.32288,1.0,2.435674,0.8449059999999999
-142.3618,-38.68176,1.0,11.98708,0.3256114
-148.5601,-48.900909999999996,1.0,20.6513,0.5944944999999999
-161.627,-61.174859999999995,1.0,27.31444,0.14165360000000002
-152.4,-75.3784,1.0,26.313940000000002,0.03525957
-132.0927,-71.31088000000001,1.0,30.13894,0.04543247
-115.6574,-88.59094,1.0,36.26686,0.4895585
-112.1294,-116.1559,1.0,40.562020000000004,0.1392329
-135.665,-132.0416,1.0,39.76359,-0.8803112
-150.0369,-120.2059,1.0,15.96444,-1.838486
-144.2856,-115.6005,1.0,12.2703,0.208722
-149.4617,-106.9847,1.0,19.153170000000003,0.5470348
-154.5495,-106.4725,1.0,0.01896617,-0.006195116999999999
-154.5509,-106.4684,1.0,0.05892244,-0.1163982
-153.5788,-106.3106,1.0,7.854269,0.8252950000000001
-143.119,-105.5446,1.0,12.935939999999999,-0.9820398000000001
-138.6781,-105.4909,1.0,1.946077,0.3285368
-143.56799999999998,-104.4644,1.0,11.48293,0.6291413
-154.4511,-100.3725,1.0,19.69306,0.4490345
-165.6738,-110.2749,1.0,24.88745,0.2491466
-166.07,-131.517,1.0,32.5603,0.27119679999999996
-166.7138,-158.4233,1.0,39.94017,0.5298215999999999
-167.3727,-190.5771,1.0,46.85964,0.5053078
-167.5642,-226.5879,1.0,45.53021,-0.3347645
-160.0078,-251.0888,1.0,20.033160000000002,-1.209414
-145.9909,-253.0883,1.0,23.21368,0.5693715
-127.3442,-247.1599,1.0,29.39198,0.08461635
-126.1655,-226.0191,1.0,33.02555,0.26253459999999995
-128.5319,-199.3274,1.0,36.31811,-0.3355759
-118.6658,-182.7657,1.0,13.77394,-2.0523
-112.10600000000001,-184.7284,1.0,12.58549,0.6319078
-107.5948,-195.9657,1.0,20.88317,0.6015883000000001
-106.1577,-214.3815,1.0,28.933909999999997,0.2815798
-104.7582,-238.62599999999998,1.0,36.52554,0.508092
-94.5696,-265.2204,1.0,41.36423,0.1637231
-66.05660999999999,-270.7311,1.0,41.92051,0.00543981
-48.30423,-245.9612,1.0,43.95297,0.1661576
-50.00795,-211.7957,1.0,48.288759999999996,0.08060816
-31.420790000000004,-180.4116,1.0,52.573280000000004,0.4644287
-4.378582,-149.6965,1.0,54.14154,-1.482744
10.102089999999999,-128.7878,1.0,21.54151,-0.03656425
0.7113921999999999,-114.5246,1.0,27.567709999999998,0.27745559999999997
-9.740767,-94.85274,1.0,33.89652,0.4914861
-10.44024,-67.13722,1.0,41.04237,0.49932730000000003
-9.443502,-34.20921,1.0,47.82873,0.22636660000000003
-8.05217,3.591561,1.0,54.25508000000001,0.4545575
-12.15755,39.81957,1.0,40.152590000000004,-2.168502
-26.51267,47.08423,1.0,15.08641,0.19419479999999997
-39.59851,41.86247,1.0,23.272579999999998,0.291007
-59.71696,40.12962,1.0,31.19593,0.5487314
-85.61455,39.53791,1.0,38.64274,0.5371891
-116.8283,39.82288,1.0,44.99907,-0.6676598000000001
-142.7196,33.68351,1.0,29.94381,-0.48026090000000005
-142.2099,12.96664,1.0,31.874309999999998,0.5336084
-141.89,-13.102960000000001,1.0,38.9072,0.5136611
-148.1192,-43.59956,2.0,45.059909999999995,0.31742950000000003
-164.3065,-68.2298,2.0,32.53844,-0.48876540000000007
-157.5257,-81.5835,2.0,7.6442309999999996,-2.420774
-156.6886,-78.65669,2.0,8.275511999999999,0.6413378000000001
-148.8942,-75.79118000000001,2.0,16.47263,0.606123
-134.8044,-81.49861,2.0,24.57985,0.2843237
-116.5501,-90.49333,2.0,30.88546,0.3072944
