0,1,2,3,4
-141.7602,-33.33424,1.0,2.967118,0.9363212
-142.2892,-39.08061,1.0,12.49885,0.6298133
-148.0373,-49.90511,1.0,20.95378,0.5476078000000001
-163.4541,-59.70426,1.0,28.02535,0.25194520000000004
-160.2649,-76.7684,1.0,25.77561,-0.08368997
-141.6342,-70.79324,1.0,30.02246,0.08631434
-122.7258,-80.74175,1.0,33.31131,0.27719679999999997
-111.1245,-104.7508,1.0,39.27322,0.27023159999999996
-124.1531,-130.1809,1.0,41.451,0.03246228
-149.4632,-127.2912,1.0,27.26346,-0.6544248
-148.8648,-117.375,1.0,7.105065,-0.1302916
-141.8407,-118.2682,1.0,11.5103,-0.1995954
-143.6773,-110.3763,1.0,17.13415,0.5973748999999999
-158.3498,-104.8985,1.0,24.002670000000002,0.09570393
-166.3137,-117.1448,1.0,25.02044,0.30307009999999995
-165.1974,-138.5347,1.0,32.89416,0.5971594
-166.8371,-165.7015,1.0,40.51127,0.27462259999999994
-168.0227,-198.4154,1.0,47.68222,0.2345959
-166.0578,-235.4521,1.0,46.027570000000004,-2.136167
-153.592,-252.7346,1.0,27.85346,0.4408312
-130.6251,-250.511,1.0,33.89969,-0.15407720000000003
-125.3949,-230.1754,1.0,32.190540000000006,0.24992960000000003
-130.5696,-205.5311,1.0,33.78203,-0.5889188
-120.7836,-185.9779,1.0,26.083270000000002,-0.35218520000000003
-108.3224,-188.1206,1.0,21.03668,0.21797629999999998
-110.3032,-206.2823,1.0,28.869090000000003,0.5862986
-110.779,-230.5452,1.0,36.63459,0.5756819999999999
-102.6707,-258.563,1.0,42.58804,0.31055459999999996
-74.68129,-272.7388,1.0,45.082809999999995,0.12223310000000001
-50.25408,-254.2356,1.0,42.90215,-0.1311987
-51.26028,-221.1847,1.0,47.49165,0.1779591
-34.49026,-193.0326,1.0,43.68184,-0.02931354
-11.82235,-170.6847,1.0,42.785140000000006,-0.02920183
3.492522,-147.6351,1.0,21.01889,-1.491387
9.334332,-136.1978,1.0,21.829720000000002,0.28536350000000005
4.01114,-119.84700000000001,1.0,27.783240000000003,0.2756703
-7.552295,-100.7879,1.0,33.98744,0.44271499999999997
-6.081108,-72.94929,1.0,41.24691,0.2622354
-3.353414,-39.83947,1.0,48.36999,0.5098053
-2.094476,-1.4982950000000002,1.0,55.06101999999999,0.4710187
-7.915087,34.60561,1.0,40.478390000000005,-0.5913643
-23.683729999999997,41.76036,1.0,8.416578999999999,-1.81647
-27.18862,36.50352,1.0,12.87015,0.2967357
-37.962559999999996,41.17248,1.0,20.94535,0.6015564999999999
-47.344359999999995,48.57997,1.0,0.1388676,-0.002769708
-47.34175,48.5793,1.0,0.007901004,-0.006824214
-47.330909999999996,48.57825,1.0,0.01838854,-0.008768929
-47.315540000000006,48.57698,1.0,0.031281,0.021929300000000002
-47.431709999999995,48.23607,1.0,2.788337,0.22844009999999998
-46.44798,44.44409,1.0,5.0752690000000005,-0.4117925
-46.47517,44.43013,1.0,4.713875,0.34779140000000003
-52.2639,47.86847,1.0,12.95647,0.8338971
-56.78946,48.67839,1.0,0.02924876,0.006856996999999999
-56.80165,48.67458,1.0,0.02158091,0.03017809
-56.804919999999996,48.66518,1.0,0.23200700000000002,0.4293484
-55.512209999999996,46.281079999999996,1.0,7.681481,-0.0928243
-51.6242,45.63449,1.0,1.059836,-0.5562473000000001
-54.40079,45.04018,1.0,8.550868,0.6466727
-63.91712,43.69823,1.0,17.28199,0.3117995
-79.73334,42.31837,1.0,25.47864,0.5863877
-101.3674,44.442890000000006,1.0,33.08598,0.2596893
-127.0566,44.85014,1.0,30.6094,-1.620066
-142.6583,30.247459999999997,1.0,32.64071,0.4298344
-146.019,3.7514220000000003,1.0,39.40688,0.37629809999999997
-143.5527,-27.122940000000003,1.0,39.33518,-1.156896
-154.7912,-51.852129999999995,2.0,34.60353,-0.664611
-166.1082,-66.20808000000001,2.0,19.87442,0.5151600000000001
-157.405,-79.43985,2.0,25.47567,0.3168106
-137.213,-76.6078,2.0,30.92077,0.13707120000000003
-116.99600000000001,-88.12308,2.0,35.19543,0.3701001
-112.4456,-114.8598,2.0,39.661559999999994,0.1694616
-134.0233,-131.311,2.0,36.36289,-1.313072
-146.4489,-119.9903,2.0,16.25677,-1.4188969999999999
-140.3438,-119.4674,2.0,9.213771000000001,-0.9806502
-139.3853,-119.9748,2.0,4.4533059999999995,0.3462695
-146.2425,-118.6601,2.0,13.96282,-0.0861247
-150.5718,-122.7222,2.0,2.593452,-0.7368023
-149.9731,-121.2867,2.0,6.656796000000001,0.6325389
-148.7192,-113.31299999999999,2.0,15.152970000000002,0.5993055
-155.6282,-102.0388,2.0,21.82283,0.19492020000000002
-170.321,-107.47,2.0,25.02444,0.14135989999999998
-166.8852,-127.1338,2.0,30.81052,0.2328146
-165.7086,-152.2585,2.0,37.404509999999995,0.49340779999999995
-169.7875,-182.1957,2.0,43.969429999999996,0.47452120000000003
-170.5673,-217.0498,2.0,50.16676,0.45656080000000004
-164.0377,-249.6546,2.0,38.9999,-0.05931875
-138.6778,-253.7225,2.0,33.73393,-0.6951554
-125.0081,-235.7632,2.0,32.766220000000004,0.3366792
-128.3129,-209.8642,2.0,38.72737,0.21342729999999996
-123.0315,-185.4535,2.0,32.485490000000006,0.11898039999999999
-108.4807,-184.5226,2.0,17.03613,0.23405460000000003
-107.071,-199.1989,2.0,24.16524,0.5884259
-109.5212,-219.7194,2.0,31.50463,0.5222642
-108.6973,-245.5991,2.0,38.2222,0.38693990000000006
-92.62123000000001,-269.5333,2.0,41.63715,0.12369569999999999
-62.565290000000005,-269.2587,2.0,43.09905,0.012553
-48.70407,-241.8144,2.0,44.0274,0.1032835
-49.06272,-208.25,2.0,46.73356,-0.12361780000000001
-23.42135,-184.7526,2.0,49.78715,0.1214596
-0.7726191,-155.0892,2.0,46.73214,-1.295652
9.379749,-126.7429,2.0,27.5705,-1.675409
-3.710972,-111.1306,2.0,30.613290000000003,0.2772422
-4.527324,-87.51688,2.0,35.73708,0.48668100000000003
-0.8289394,-59.15876,2.0,41.69993,0.46498690000000004
-3.623472,-26.051,2.0,47.970890000000004,0.450437
-3.563133,11.365689999999999,2.0,50.613490000000006,-1.0497940000000001
-12.89869,38.8327,2.0,32.28792,-1.389722
-26.65711,36.87962,2.0,13.650210000000001,-0.06096768
-32.77623,32.67334,2.0,5.918145,0.05463826
-33.5356,32.63456,2.0,0.2569208,-0.03461409
-34.705709999999996,32.650290000000005,2.0,0.9348945,-0.2579114
-35.21265,32.66196,2.0,2.80286,0.68103
-39.903929999999995,35.25898,2.0,12.11483,0.2963392
-47.352759999999996,44.624759999999995,2.0,20.09765,0.487654
-64.44641,45.11068,2.0,27.34924,0.5662267
-87.55923,44.37894,2.0,34.890240000000006,0.25595389999999996
-116.0942,46.17727,2.0,42.03287,0.21744339999999998
-140.7157,34.93758,2.0,37.422340000000005,-0.1710866
-144.1632,6.616200999999999,2.0,41.90566,0.4980664000000001
-147.3313,-26.7542,2.0,48.56348,0.22831529999999997
-144.8652,-37.197559999999996,3.0,11.958210000000001,0.6542207
-152.2255,-46.563320000000004,3.0,20.368560000000002,0.282859
-162.4514,-57.845380000000006,3.0,18.36626,-0.4203295999999999
-164.1889,-70.03096,3.0,8.580194,-0.1904249
-156.1576,-74.32473,3.0,16.97139,0.2995941
-140.657,-73.42368,3.0,24.78665,0.5129122
-121.7578,-82.31384,3.0,32.00262,0.49835799999999997
-107.5064,-103.2749,3.0,34.14863,-0.8541315999999999
-112.9627,-125.4483,3.0,32.829440000000005,0.16784029999999997
-135.7155,-133.8623,3.0,34.70487,-0.1748991
-145.0653,-116.8685,3.0,23.906470000000002,-0.351191
-147.5237,-107.0779,3.0,8.514772,-0.13342910000000002
-154.1375,-101.6703,3.0,15.816370000000001,0.5750460999999999
-165.737,-105.6924,3.0,21.29729,0.399019
-167.0903,-123.9135,3.0,28.3918,0.504256
-169.9126,-147.2461,3.0,35.4268,0.2570638
-168.2646,-176.1547,3.0,42.57942,0.24986
-165.1514,-209.9192,3.0,45.32697,-2.03169
-163.9505,-235.6343,3.0,22.43038,-1.660796
-161.2154,-248.6827,3.0,16.0628,-0.14193870000000003
