0,1,2,3,4
-141.7546,-33.32553,1.0,2.493272,1.434787
-142.138,-38.721940000000004,1.0,12.003919999999999,0.3356887
-146.7335,-49.85068,1.0,20.68349,0.569755
-161.5137,-60.39391,1.0,28.15183,0.1078433
-160.2962,-77.02475,1.0,24.97516,-0.1132746
-142.9668,-71.04557,1.0,28.67302,0.1345264
-123.131,-77.88904000000001,1.0,32.81596,0.24252670000000004
-110.9987,-101.5305,1.0,39.126329999999996,0.2620243
-123.0446,-126.829,1.0,41.24449,0.28924079999999996
-149.5914,-127.5434,1.0,28.09801,-1.8449509999999998
-152.8381,-119.6124,1.0,2.304414,0.7394008000000001
-147.9159,-121.3944,1.0,11.73964,0.5768327
-143.8437,-112.8616,1.0,18.36565,0.266879
-156.7081,-103.645,1.0,25.411379999999998,0.4229719
-167.0599,-113.1486,1.0,22.21699,0.5196474
-162.6236,-131.9193,1.0,29.95717,0.5458058000000001
-164.0774,-156.9871,1.0,37.68027,0.5718970999999999
-164.7732,-187.674,1.0,45.03754,0.5112224
-168.3527,-223.3094,1.0,50.52904,-0.2037145
-164.8977,-246.9518,1.0,17.240920000000003,-0.2948518
-150.8306,-251.8923,1.0,24.79394,0.31210920000000003
-129.6373,-249.8594,1.0,31.74972,-0.05854790000000001
-124.939,-231.7867,1.0,29.105990000000002,0.257628
-132.4727,-210.4387,1.0,32.51231,0.02838061
-121.2937,-187.0293,1.0,38.1656,0.3000445
-110.3985,-174.9961,1.0,11.81666,0.5576346999999999
-107.4057,-184.8998,1.0,19.493270000000003,0.6075366
-110.2895,-202.102,1.0,27.70042,0.2934158
-108.2053,-225.5074,1.0,35.57548,0.25926220000000005
-104.7192,-254.0928,1.0,41.93847,0.23720120000000003
-80.18446999999999,-272.498,1.0,44.22732,0.03234389
-52.50591,-258.439,1.0,44.95033,0.14476429999999998
-48.01664,-224.7926,1.0,49.30251,0.4424647
-33.52837,-192.1435,1.0,51.17824,0.42075
-6.141354,-163.1612,1.0,56.68866,0.2098736
9.842844,-128.4865,1.0,35.52202,-0.8986470999999999
0.40795879999999995,-110.5284,1.0,30.82055,0.5554140000000001
-9.175848,-89.08142,1.0,35.83287,0.4921737
-6.535032,-59.97328,1.0,43.16235,0.5435076999999999
-2.914455,-25.541529999999998,1.0,50.105990000000006,0.5117797000000001
-2.0291080000000004,13.68406,1.0,55.45335,-1.1717629999999999
-20.78825,42.225559999999994,1.0,44.78185,-0.2122605
-53.23251,38.77293,1.0,47.280159999999995,0.3812592
-90.34373000000001,39.92651,1.0,53.4164,0.467347
-129.70600000000002,43.70362,1.0,47.77462,-0.6831392
-148.6815,20.91238,1.0,40.43587,-0.23767220000000003
-140.506,-9.050896,1.0,44.4748,0.10873410000000001
-149.2951,-42.6379,2.0,49.91444,0.32962990000000003
-168.6871,-68.97591,2.0,36.27499,-0.39585329999999996
-163.1785,-83.24223,2.0,12.275789999999999,0.6394913000000001
-151.6042,-81.31656,2.0,20.63298,0.6313422
-135.0838,-74.8032,2.0,27.59651,0.361264
-117.0459,-87.24413,2.0,33.73865,0.47378859999999995
-112.1049,-112.7077,2.0,38.06646,0.08102418
-133.4407,-131.3727,2.0,40.80255,-0.16214679999999998
-154.0902,-118.8105,2.0,20.6081,-0.9417264999999999
-154.3126,-116.6156,2.0,0.01130297,-0.0006114934
-154.3111,-116.6023,2.0,0.02294759,-0.001135884
-154.3101,-116.5913,2.0,0.01142366,-0.0008005903
-154.3098,-116.5854,2.0,0.00618592,-0.005210247
-150.3116,-116.8206,2.0,9.949188000000001,-0.1132181
-144.4417,-116.9196,2.0,3.510585,-0.388459
-145.5066,-116.4915,2.0,6.376812,0.6769701
-149.7511,-110.0946,2.0,15.12752,0.31640229999999997
-154.8986,-97.94949,2.0,20.99909,0.002041854
-163.7765,-106.5635,2.0,22.38842,0.535093
-163.4501,-125.4152,2.0,29.28593,0.5496613
-167.7742,-149.2289,2.0,36.41679,0.524147
-168.2995,-178.8672,2.0,43.496340000000004,0.23715170000000002
-169.6465,-213.5378,2.0,50.16239,0.4788987
-163.2849,-247.2659,2.0,41.46235,-0.13663670000000003
-136.3629,-251.6065,2.0,39.647690000000004,0.09879455
-124.6479,-226.7233,2.0,40.529990000000005,0.4366354
-127.9552,-194.7353,2.0,45.43678,-0.75756
-112.8311,-177.9477,2.0,16.05053,-3.059197
-109.988,-177.5171,2.0,2.281739,0.7017441999999999
-112.2449,-182.1078,2.0,11.57114,0.6066394
-109.5988,-193.4781,2.0,20.1252,0.3027204
-108.3567,-211.1177,2.0,27.889870000000002,0.2805138
-110.5085,-234.4288,2.0,35.16174,0.2187758
-99.54897,-260.0676,2.0,41.092490000000005,0.39975190000000005
-71.99001,-273.0579,2.0,43.37288,-0.01066502
-47.96324,-253.7991,2.0,44.37721,0.0900958
-48.41972,-220.0338,2.0,48.286190000000005,0.06834392
-30.397159999999996,-191.1899,2.0,49.30079,0.2213964
-6.773583,-161.5006,2.0,54.26237,0.21383809999999998
10.01497,-129.8902,2.0,43.897940000000006,-0.3490911
-4.010367,-104.8488,2.0,41.32777,0.11567870000000001
-10.858789999999999,-78.37941,2.0,40.19079,0.5114533
-8.266947,-46.30972,2.0,46.82418,0.4869861
-5.390712000000001,-9.199836,2.0,53.24456,0.4717134
-6.701262,30.18086,2.0,47.72469,-1.880205
-26.872359999999997,43.447720000000004,2.0,20.05941,-2.4920560000000003
-29.49183,38.233990000000006,2.0,10.401660000000001,0.6312868
-31.9845,32.54172,2.0,0.3459713,-0.4185515
-32.02758,32.57608,2.0,0.5456895,0.18380529999999998
-31.38744,33.77194,2.0,2.545795,-0.002335599
-31.18735,34.2718,2.0,3.486257,0.6098188
-36.99208,34.50885,2.0,12.88011,0.6364319
-47.07438,42.172090000000004,2.0,21.00235,0.5065324000000001
-65.13802,42.479929999999996,2.0,28.573,0.5882071999999999
-89.07948,40.811859999999996,2.0,36.09912,0.49258959999999996
-117.4631,46.00188,2.0,40.081070000000004,-0.7137914000000001
-139.4257,34.03658,2.0,36.267109999999995,0.2645857
-142.4017,6.236219,2.0,41.477340000000005,0.5015923
-144.1849,-26.82822,2.0,47.86603,0.413167
-142.2473,-36.64217,3.0,9.326314,0.6613295
-146.414,-45.85735,3.0,18.032429999999998,0.30806740000000005
-159.7593,-54.61108,3.0,25.771620000000002,0.5654243
